PM Name,PM Description,Instruction 1,Instruction 2,Instruction 3,Instruction 4,Instruction 5,Instruction 6,Instruction 7,Instruction 8,Instruction 9,Instruction 10,Asset ID,Scheduling start on (MM/DD/YYYY),Repeat X Days,Repeat X Weeks,Repeat X Months,Repeat X Years,Assigned To User (user login),Assigned To Team (team name),Part ID,Part Suggested Qty,Default Priority Level,Estimated Time (in minutes),Always Create New PMs,Recalculate on PM Completion,Task Status Configuration (Green),Task Status Configuration (Orange),Task Status Configuration (Red)
324.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOX. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,73,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
324.28-INSPECT...,,"INSPECT ELECTRICAL COMPONENTS FOR DAMAGE, REPLACE AS NEEDED",,,,,,,,,,73,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
324.7-LUBRICA...,,"LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS, REPAIR AS NEEDED.",,,,,,,,,,73,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
324.28-CHECK T...,,CHECK THE CONDITION OF THE DEPANNER CUPS.  REPLACE BELT IF NEEDED.  ,,,,,,,,,,73,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
327.28-LUBRICA...,,"LUBRICATE AND INPSECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, WENDWAY CHAIN, WENDWAY SPROCKETS, GUIDES, TRANSFER ROLLS AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,76,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
327.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,76,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
327.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,76,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
327.28-INSPECT...,,"INSPECT ELECTRICAL COMPONENTS FOR DAMAGE, REPLACE AS NEEDED",,,,,,,,,,76,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
328.7-CHECK A...,,"CHECK AND FILL COOLER MAIN PRODUCT CHAIN OILER, CHECK OPERATION AND ADJUSTMENT, SEE YOUR SUPERVISOR FOR ADJUSTMENT INSTRUCTIONS.",,,,,,,,,,32,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
328.14-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, CHAINS, SPROCKETS, LINKAGES, WEAR STRIPS, GUIDES, ROLLS, BELTS, PULLEYS AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,32,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
328.7-INSPECT...,,INSPECT CONDITION AND OPERATION OF TIER TRAVEL LIMIT SAFTIES. ADJUST OR REPAIR AS NEEDED,,,,,,,,,,32,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
328.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN MAIN DRIVE GEARBOX. DEPENDING ON CONDITION REPLACE OIL OR COLLECT A SAMPLE TO SEND OUT FOR ANALYSIS.,,,,,,,,,,32,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
328.28-INSPECT...,,"INSPECT ELECTRICAL COMPONENTS FOR DAMAGE, REPLACE AS NEEDED",,,,,,,,,,32,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
328.28-CHECK O...,,CHECK OPERATION OF THE CONVEYOR CHAIN OILERS AND CLEAR THE NOZZLES,,,,,,,,,,32,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
329.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, CHAINS, SPROCKETS, LINKAGES, WEAR STRIPS, GUIDES, ROLLS, BELTS, PULLEYS AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,77,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
329.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,77,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
329.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,77,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
329.28-INSPECT...,,"INSPECT ELECTRICAL COMPONENTS FOR DAMAGE, REPLACE AS NEEDED",,,,,,,,,,77,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
326.365-REPLACE...,,REPLACE INTRALOX BELTING AND SPROCKETS,,,,,,,,,,31,6/15/2022,365,,,,,Technician,,,3,30,1,0,0,-1,-2
326.28-INSPECT...,,"INSPECT CONDITION OF ALL INTRALOX SPROCKETS, REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,31,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
326.7-LUBRICA...,,"LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS, REPAIR AS NEEDED.",,,,,,,,,,31,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
326.28-INSPECT...,,"INSPECT ELECTRICAL COMPONENTS FOR DAMAGE, REPAIR OR REPLACE AS NEEDED",,,,,,,,,,31,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
326.180-CHANGE ...,,"CHANGE OIL LEVEL AND CONDITION IN ALL GEARBOXES, DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX",,,,,,,,,,31,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
326.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,31,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
366.7-LUBRICA...,,"LUBRICATE AND INSPECT MECHANICAL COMPONENTS INCLUDING CHAIN, SPROCKETS, DRIVE BELT, SHAFTS, LEAD SCREWS, SCRAPERS, LATTICE GUIDES, BUSHINGS AND LINKAGES. REPAIR AS NEEDED",,,,,,,,,,35,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
366.28-INSPECT...,,"INSPECT ELECTRICAL SYSTEM FOR DAMAGE. LOOK FOR BAD CORDS, BROKEN SEALTIGHT, BOXES FALLING APART OR OTHER DEFICIENCIES. REPAIR AS NEEDED.",,,,,,,,,,35,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
366.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS AND SAFETY SWITCHES, REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,35,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
366.28-REMOVE ...,,REMOVE INTRALOX BELTS FOR SANITATION TO CLEAN. CHECK THE CONDITION AND OPERATION OF THE INTRALOX BELTS AND SPROCKETS.  REPLACE OR REPAIR IF NEEDED.,,,,,,,,,,35,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
367.7-LUBRICA...,,"LUBRICATE AND INSPECT MECHANICAL COMPONENTS INCLUDING CHAIN, SPROCKETS, DRIVE BELT, SHAFTS, LEAD SCREWS, SCRAPERS, LATTICE GUIDES, BUSHINGS AND LINKAGES. REPAIR AS NEEDED",,,,,,,,,,36,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
367.28-INSPECT...,,"INSPECT ELECTRICAL SYSTEM FOR DAMAGE. LOOK FOR BAD CORDS, BROKEN SEALTIGHT, BOXES FALLING APART OR OTHER DEFICIENCIES. REPAIR AS NEEDED.",,,,,,,,,,36,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
367.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS AND SAFETY SWITCHES, REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,36,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
367.28-REMOVE ...,,REMOVE INTRALOX BELTS FOR SANITATION TO CLEAN. CHECK THE CONDITION AND OPERATION OF THE INTRALOX BELTS AND SPROCKETS.  REPLACE OR REPAIR IF NEEDED.,,,,,,,,,,36,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
368.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONETS INCLUDING CHAINS, SPROCKETS, SHAFTS, GUIDES, LINKAGES, CAMS, FOLLOWERS, PUSHERS, CUTTERS, BELTS, ROLLS AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,37,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
368.28-CHECK C...,,CHECK CONDITION AND OPERATION OF ALL HEAT BELTS AND TEMPERATURE CONTROLS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,37,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
368.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,37,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
368.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,37,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
368.7-CHECK A...,,"CHECK AND ADJUST SAFETIES, INCLUDING LIMIT SWITCHES. IF ANY SAFETIES ARE NOT FUNCTIONING PROPERLY REPAIR IMMEDIATELY. IF ANY CAN NOT BE REPAIRED NOTIFY YOUR SUPERVISOR IMMEDIATELY..........",,,,,,,,,,37,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
368.28-LUBRICA...,,LUBRICATE AND INSPECT PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,37,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
369.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONETS INCLUDING CHAINS, SPROCKETS, SHAFTS, GUIDES, LINKAGES, CAMS, FOLLOWERS, PUSHERS, CUTTERS, BELTS, ROLLS AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,38,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
369.28-CHECK C...,,CHECK CONDITION AND OPERATION OF ALL HEAT BELTS AND TEMPERATURE CONTROLS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,38,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
369.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,38,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
369.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,38,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
369.7-CHECK A...,,"CHECK AND ADJUST SAFETIES, INCLUDING LIMIT SWITCHES. IF ANY SAFETIES ARE NOT FUNCTIONING PROPERLY REPAIR IMMEDIATELY. IF ANY CAN NOT BE REPAIRED NOTIFY YOUR SUPERVISOR IMMEDIATELY..........",,,,,,,,,,38,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
369.28-LUBRICA...,,LUBRICATE AND INSPECT PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,38,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
370.7-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONETS INCLUDING CHAINS, SPROCKETS, SHAFTS, GUIDES, LINKAGES, CAMS, FOLLOWERS, PUSHERS, CUTTERS, BELTS, ROLLS AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,39,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
370.7-LUBE AN...,,LUBE AND INSPECT SCOPE SHUTTLE AND FILL RESERVOIR WITH 10W OIL,,,,,,,,,,39,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
370.28-INSPECT...,,INSPECT OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,39,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
370.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,39,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
370.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,39,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
370.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS REPLACE AS NEEDED.,,,,,,,,,,39,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
371.7-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONETS INCLUDING CHAINS, SPROCKETS, SHAFTS, GUIDES, LINKAGES, CAMS, FOLLOWERS, PUSHERS, CUTTERS, BELTS, ROLLS AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,40,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
371.7-LUBE AN...,,LUBE AND INSPECT SCOPE SHUTTLE AND FILL RESERVOIR WITH 10W OIL,,,,,,,,,,40,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
371.28-INSPECT...,,INSPECT OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,40,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
371.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,40,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
371.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,40,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
371.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS REPLACE AS NEEDED.,,,,,,,,,,40,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
379.28-INSPECT...,,INSPECT ALL MECHANICAL COMPONENTS FOR DAMAGE AND EXCESSIVE WEAR. REPAIR OR REPLACE PARTS AS NEEDED. ,,,,,,,,,,100,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
379.14-CHECK T...,,CHECK THE CONDITION OF ALL SPRINGS AND LINKAGES.  REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,100,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
379.28-CHECK O...,,"CHECK OPERATION AND CONDITION OF PRINTER ASSEMBLY, REPAIR OR REPLACE COMPONENTS AS NEEDED.",,,,,,,,,,100,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
379.14-CHECK C...,,"CHECK CONDITION OF BRUSH ASSEMBLY. CLEAN DEBRIS OUT OF CHIANS AND SPROCKETS, INSPECT ADJUSTMENT LINKAGE AND LEAD SCREW. REPAIR AS NEEDED. ",,,,,,,,,,100,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
379.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,100,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
379.28-CHECK C...,,CHECK CONDITION AND OPERATION OF LOC REEL ASSEMBLY,,,,,,,,,,100,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
380.28-INSPECT...,,INSPECT ALL MECHANICAL COMPONENTS FOR DAMAGE AND EXCESSIVE WEAR. REPAIR OR REPLACE PARTS AS NEEDED. ,,,,,,,,,,101,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
380.14-CHECK T...,,CHECK THE CONDITION OF ALL SPRINGS AND LINKAGES.  REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,101,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
380.28-CHECK O...,,"CHECK OPERATION AND CONDITION OF PRINTER ASSEMBLY, REPAIR OR REPLACE COMPONENTS AS NEEDED.",,,,,,,,,,101,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
380.14-CHECK C...,,"CHECK CONDITION OF BRUSH ASSEMBLY. CLEAN DEBRIS OUT OF CHIANS AND SPROCKETS, INSPECT ADJUSTMENT LINKAGE AND LEAD SCREW. REPAIR AS NEEDED. ",,,,,,,,,,101,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
380.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,101,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
380.28-CHECK C...,,CHECK CONDITION AND OPERATION OF LOC REEL ASSEMBLY,,,,,,,,,,101,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
375.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING CHAINS, SPROCKETS, BELTS, PULLEYS, LINKAGES, PUSHERS, GUIDES AND WEAR STRIPS. REPAIR AS NEEDED",,,,,,,,,,95,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
375.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,95,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
375.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,95,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
375.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,95,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
375.7-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS REPLACE AS NEEDED.,,,,,,,,,,95,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
376.28-INSPECT...,,INSPECT ALL MECHANICAL COMPONENTS FOR DAMAGE AND EXCESSIVE WEAR. REPAIR OR REPLACE PARTS AS NEEDED. ,,,,,,,,,,96,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
376.14-CHECK T...,,CHECK THE CONDITION OF ALL SPRINGS AND LINKAGES.  REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,96,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
376.28-CHECK O...,,"CHECK OPERATION AND CONDITION OF PRINTER ASSEMBLY, REPAIR OR REPLACE COMPONENTS AS NEEDED.",,,,,,,,,,96,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
376.14-CHECK C...,,"CHECK CONDITION OF BRUSH ASSEMBLY. CLEAN DEBRIS OUT OF CHIANS AND SPROCKETS, INSPECT ADJUSTMENT LINKAGE AND LEAD SCREW. REPAIR AS NEEDED. ",,,,,,,,,,96,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
376.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,96,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
376.28-CHECK C...,,CHECK CONDITION AND OPERATION OF LOC REEL ASSEMBLY,,,,,,,,,,96,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
548.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,437,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
548.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING SHAFTS, BEARINGS, U-JOINTS, CHAINS, SPROCKETS, AUGERS, PIPING, DIVERTERS, THREADED HARDWARE, GASKETS AND SEALS.",,,,,,,,,,437,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
548.28-CHECK T...,,CHECK THE OIL LEVELS FOR THE BLOWERS - FILL TO JUST UNDER FILL PLUG.,,,,,,,,,,437,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
548.28-INSPECT...,,"INSPECT AIR FILTER MATERIAL ON FLOUR BLOWERS, REPLACE IF NEEDED.",,,,,,,,,,437,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
548.90-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,437,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
548.180-CHANGE ...,,CHANGE OIL IN ALL FLOUR BLOWERS,,,,,,,,,,437,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
548.28-INSPECT...,,"INSPECT MOUNTING AND CONDITION OF ALL GUARDS, REPLACE OR REPAIR IF NEEDED.",,,,,,,,,,437,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
541.28-CHECK C...,,CHECK CALIBRATION ACCURACY OF ALL INGREDIENT METERS. USE THE INGREDIENT METER CHECK FORM TO LOG THE READINGS. MAKE ANY ADJUSTMENTS OR REPAIRS IF NEEDED TO RESTORE ACCURACY.  ,,,,,,,,,,390,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
541.28-CHECK A...,,"CHECK ALL PIPING FOR LEAKS OR DAMAGE, REPAIR AS NEEDED",,,,,,,,,,390,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
541.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,390,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
541.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,390,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
504.14-CHECK C...,,CHECK CONDITION AND OPERATION OF AGITATOR IMPELLOR AND COUPLER. REPAIR IF NEEDED,,,,,,,,,,407,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
504.28-INSPECT...,,INSPECT ALL PIPING FOR LEAKS OR DAMAGE. REPAIR AS NEEDED. ,,,,,,,,,,407,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
504.28-CHECK T...,,CHECK THE CONDITION AND OPERATION OF THE PUMP. ,,,,,,,,,,407,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
504.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,407,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
505.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING GEARBOXES, BEARINGS, SHAFTS, LEAD SCREWS, BELTS, PULLEYS, AND FRAMEWORK. REPAIR AS NEEDED. ",,,,,,,,,,408,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
505.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED. ,,,,,,,,,,408,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
505.28-INSPECT...,,INSPECT MOTOR BRAKE FOR PROPER ADJUSTMENT. CHECK FOR PROPER OPERATION.  REPAIR OR REPLACE IF NEEDED.,,,,,,,,,,408,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
505.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,408,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
506.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, SEALS, BUSHINGS, BELTS, PULLEYS AND WEAR STRIPS. REPAIR AS NEEDED",,,,,,,,,,409,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
506.14-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,409,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
506.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN THE AGITATOR GEARBOX. TAKE A SAMPLE TO SEND OUT FOR ANALYSIS IF NEEDED. DEPENDING ON CONDITION REPLACE THE OIL IN THE GEARBOX. ,,,,,,,,,,409,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
506.28-INSPECT...,,INSPECT HYDRAULIC COMPONENTS FOR PROPER OPERATION. REPAIR OR REPLACE ANY LEAKING OR DEFECTIVE PARTS. CHECK FLUID LEVEL AND FILL TO PROPER LEVEL IF NEEDED. ,,,,,,,,,,409,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
506.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR PROPER OPERATION. REPLACE DEFECTIVE COMPONENTS IF NEEDED. ,,,,,,,,,,409,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
506.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,409,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
506.28-CHECK A...,,"CHECK ALL PIPING FOR LEAKS OR DAMAGE, REPAIR AS NEEDED",,,,,,,,,,409,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
542.28-CHECK C...,,CHECK CALIBRATION ACCURACY OF ALL INGREDIENT METERS. USE THE INGREDIENT METER CHECK FORM TO LOG THE READINGS. MAKE ANY ADJUSTMENTS OR REPAIRS IF NEEDED TO RESTORE ACCURACY.  ,,,,,,,,,,391,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
542.28-CHECK A...,,"CHECK ALL PIPING FOR LEAKS OR DAMAGE, REPAIR AS NEEDED",,,,,,,,,,391,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
542.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,391,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
542.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,391,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
